,title,star_count,review_count,attributes,summary,address,hours,menu,phone,website,pictures,city,state
1795,Aperitivo,4.4,149 Google reviews,"['$$', 'Takeout Restaurant']",,"5530 Spine Rd, Boulder, CO 80301","{'Saturday': '8AM–9PM', 'Sunday': '8AM–8PM', 'Monday': '8AM–4PM', 'Tuesday': '8AM–9PM', 'Wednesday': '8AM–9PM', 'Thursday': '8AM–9PM', 'Friday': '8AM–9PM'}",https://www.foodbooking.com/ordering/restaurant/menu?restaurant_uid=b3f77ce8-9267-41ff-b4ed-a0eb6190db95&glfa_cid=1467305608.1539302960&glfa_t=1547686530019,(303) 719-1431,https://www.aperitivoboulder.com/,"['https://lh5.googleusercontent.com/p/AF1QipOQi6iQkH8NA_2-8c_Yk9BogAIN1edYkmHQ_t8u=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPaedO5jx9UtRWtLrVMwa0sieD3GsAQi3ABRQ_d=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOP8gIyOqkJXqqPGwOpPSDFFlBsxMFaze_fZs6b=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOY0hPRlnDU0S3AP-__tc2ItJMvSPBv3EtgG5ME=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP4n416gf5Zxs2Cc83NPD4ibbH01UQTidxTC3Ci=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPcW-7QBmZ2mEzsgbLklRDyd-rNJYXnNns0TQgc=s974-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPjY6BTz0m27Y07N5_am1X9tMRVH17tkve2Zo_T=s974-k-no']",Boulder,Colorado
1796,McDevitt Taco Supply,4.7,75 Google reviews,['Mexican restaurant'],Colorful spot serving Mexican fare with craft beers & seasonal menus in a family-friendly setting.,"4800 Baseline Rd Ste C 110, Boulder, CO 80303","{'Saturday': '11:30AM–10PM', 'Sunday': '11:30AM–9PM', 'Monday': '11:30AM–10PM', 'Tuesday': '11:30AM–10PM', 'Wednesday': '11:30AM–10PM', 'Thursday': '11:30AM–10PM', 'Friday': '11:30AM–10PM'}",,(720) 573-4194,https://www.mcdevitttacosupply.com/,"['https://lh5.googleusercontent.com/p/AF1QipOA-MM1b4wo6TtIzvE3POGOp4mIHmiwESxH3peK=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMAjBqtyO2W2CM5vq3wzFe3DwRdgfkV7ERZpFxu=s852-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPsmmAp7SyPYhrXQ7u75iCjGNNObQVxX80fE6yQ=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNvBmJiiq2MHdSAy4PQhbKepkx0meC8qTdjuha5=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOwzba7EenKhlm6Pu3pV_SdqhVaAacoPr4RPw3T=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNcqB_4f9lphSBwPqH57HXKioFb7W3UTEtZoAPf=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO902KrkiQjSCES3tc5Ea_iHzjrCu3b8sUIpkg9=s773-k-no']",Boulder,Colorado
1797,McDevitt Taco Supply,,,,Colorful spot serving Mexican fare with craft beers & seasonal menus in a family-friendly setting.,"4800 Baseline Rd Ste C 110, Boulder, CO 80303","{'Saturday': '11:30AM–10PM', 'Sunday': '11:30AM–9PM', 'Monday': '11:30AM–10PM', 'Tuesday': '11:30AM–10PM', 'Wednesday': '11:30AM–10PM', 'Thursday': '11:30AM–10PM', 'Friday': '11:30AM–10PM'}",,(720) 573-4194,,"['https://lh5.googleusercontent.com/p/AF1QipOA-MM1b4wo6TtIzvE3POGOp4mIHmiwESxH3peK=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMAjBqtyO2W2CM5vq3wzFe3DwRdgfkV7ERZpFxu=s852-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPsmmAp7SyPYhrXQ7u75iCjGNNObQVxX80fE6yQ=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNvBmJiiq2MHdSAy4PQhbKepkx0meC8qTdjuha5=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOwzba7EenKhlm6Pu3pV_SdqhVaAacoPr4RPw3T=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNcqB_4f9lphSBwPqH57HXKioFb7W3UTEtZoAPf=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO902KrkiQjSCES3tc5Ea_iHzjrCu3b8sUIpkg9=s773-k-no']",Boulder,Colorado
1798,Mountain Sun Pub & Brewery,4.6,"2,038 Google reviews","['$', 'Brewpub']","Craft beers, brewery tours & pub grub plus folk, acoustic & bluegrass music some nights.","1535 Pearl St, Boulder, CO 80302",,http://www.mountainsunpub.com/documents/Mountain_Menu12b.pdf,(303) 546-0886,http://www.mountainsunpub.com/,"['https://lh5.googleusercontent.com/p/AF1QipNiR9iUpehWNpYyVjjPLRisr5WX4z-pSBYmzG8=s676-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNh-Kh-It9vXJHKH36DpUhRL26UWN3IYqS9GKI=s974-k-no']",Boulder,Colorado
1799,Doug's Day Diner: BOULDER,4.6,401 Google reviews,"['$', 'Diner']","Laid-back Tex-Mex spot offering hearty breakfast burritos, omelettes, burgers & sandwiches.","2400 Arapahoe Ave, Boulder, CO 80302","{'Saturday': '7AM–3PM', 'Sunday': '7AM–3PM', 'Monday': '6:30AM–3PM', 'Tuesday': '6:30AM–3PM', 'Wednesday': '6:30AM–3PM', 'Thursday': '6:30AM–3PM', 'Friday': '6:30AM–3PM'}",,(303) 449-5733,http://boulder.dougsdaydiner.com/,"['https://lh5.googleusercontent.com/p/AF1QipPh0j5zWOrkMtMkj5BYu3bbymWd3Bjf1jRsdyQD=s512-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPOST6HHDd4pRn67a6lStv0gBgxeJsNJ_lgQbFJ=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP0i6uEbKPJo4ROtjj1hNrPpwyOEKDBYY1OdqXi=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMIQI9NPqIJIcwXCCNPxFqxMlmA48EPLp6ycLP1=s1688-k-no']",Boulder,Colorado
1800,Verde Boulder,4.4,482 Google reviews,"['$$', 'Mexican restaurant']","Bustling taqueria focused on inventive Mexican street eats, plus craft taps & potent margaritas.","3070 28th St, Boulder, CO 80301","{'Saturday': '12–8PM', 'Sunday': 'Closed', 'Monday': '11:30AM–8PM', 'Tuesday': '11:30AM–8PM', 'Wednesday': '11:30AM–8PM', 'Thursday': '11:30AM–8PM', 'Friday': '11:30AM–8PM'}",https://www.verdeeatdrink.com/boulder,(720) 470-4348,https://www.verdeeatdrink.com/,"['https://lh5.googleusercontent.com/p/AF1QipNKBgolY71r0zj1gabdKSk5e63C7VHgVGRPbDq0=s869-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNt0kKBR-M0tk4eMnWOPYWbrY6evl6fDo7NmCot=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO1leL8opW2fB98tKCIgYagD_ycSWybH3twXpH5=s960-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNWii3K8LswcJy2jEBk3lZNAKqjgZexTOYvswnu=s960-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOunvqJ08VvA6skGeiAORhMXVl1-R1Z8Wxk1Gow=s2048-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOmo_MntgzrjiT4fD12yOcF3f7hnWLTEDik6ziQ=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO-wnNxUBXqHqwsCxr-uoRwbotHBO1zzoVZAfad=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNfFpvumEJ5RTMOQanek5doprqjjwjoiumug--B=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNSC-M_N60tD5cioB5TwNwWOp0hA4liWRaJrc0_=s640-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMIksSVJUi1QcO59Tk7Pho3-cYwW1CSjqQm859d=s960-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOYdiCL7yl194K9A63vpjfq2PjPjWedXThq-KDB=s812-k-no']",Boulder,Colorado
1801,Spruce Farm & Fish,4.2,232 Google reviews,"['$$', 'American restaurant']",Polished fixture at the Hotel Boulderado serving seasonal modern New American cuisine & fine wines.,"2115 13th St, Boulder, CO 80302",,http://www.spruceboulderado.com/menu/,(303) 442-4880,http://spruceboulderado.com/,"['https://lh5.googleusercontent.com/p/AF1QipOI6_7bo0NqWZlFTOiTNQu4KJ0i0E_qLMr49vJd=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOm5q1BXaaDYBsj_LsRYdvubOPneNJ0qApCvEUw=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN6vn_qQTSjHERx_JysW7Qc2M_8mC_H4uLu1kT-=s831-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPcwcjJQTPnhqhfmmg8iaEG-pWhMoj0QdqUwvTD=s870-k-no']",Boulder,Colorado
1802,Flower Pepper Restaurant - Authentic Chinese Home Cooking,4.2,368 Google reviews,"['$', 'Chinese restaurant']","Unassuming Chinese counter-serve place specializing in noodles, rice dishes & housemade dumplings.","2655 Broadway, Boulder, CO 80304","{'Saturday': '11AM–9PM', 'Sunday': '11AM–9PM', 'Monday': '11AM–9PM', 'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM', 'Friday': '11AM–9PM'}",,(720) 381-1594,http://flowerpeppereats.com/,"['https://lh5.googleusercontent.com/p/AF1QipO-4Xzhw7OzxDUqa9zj4RGSOSzj1uDeNvy1KeRH=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPSh_6xe19vL3lYAH5cCHriY4YHgminZx55qzrY=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNUuUiYUr0UU2WHm_8lSQC-BBzntju4S7JFCoNp=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMDSUKpgpfrkpD5U7GeXjbfn_IUQQwKqk1k8uZd=s901-p-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMJ1Udq0M0Bp4RcyvmMa3FrubU2tilC_fP3Sd5M=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMTVj4dx3lez6D3C_r6IG2eetUEkOG4uxEKEPZn=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOAXdHMkOsYv_jzsYvcVcVvn36Ub0vcR_BqtMVL=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNptNqLePcFpb4obgRc3spsi6LN_VVd3qEtRl_1=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN9iFLgh6ydYnSOQzNySWEULQnYnNZHuYGa7tH0=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP8kOHoV-lAPKf2YXGkhEpyPEQQe_ZUvasghCEc=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPMWjgpJ9qQx3-Twk7WA2vNO9-ArO-MpLUv8SL5=s773-k-no']",Boulder,Colorado
1803,Rio Grande Mexican Restaurant,4.1,"1,248 Google reviews","['$$', 'Tex-Mex restaurant']","Mexican standards, margaritas & a roof deck fuel festive vibes at this branch of an area chain.","1101 Walnut St, Boulder, CO 80302","{'Saturday': '12–8PM', 'Sunday': '12–8PM', 'Monday': '12–8PM', 'Tuesday': '12–8PM', 'Wednesday': '12–8PM', 'Thursday': '12–8PM', 'Friday': '12–8PM'}",https://riograndemexican.com/menus/scratch-kitchen/?utm_source=Yext&utm_medium=Local_Listings&utm_campaign=Boulder_Menu,(303) 444-3690,https://riograndemexican.com/locations/boulder/,"['https://lh5.googleusercontent.com/p/AF1QipMBn9aTTZfDs36mpb_-9dPAbTry-fmTcZorjj-1=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNlUVNYBeOC8Su1Ed8dGs0c9mqGAV7EKlNjomuA=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNeqtuH7VO32m6JYsn4KkXjGYL-AS9GI4rx7s1Q=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPE37_REayfW4dJuqpslNRC74MXCnvfoWqFJ1wX=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP0lD3my-b6fWFfnhhwERmCWkIJa_0hm5jQDv58=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMDq1jtmzQazTef5xvVREEXMHrJWDfz_YL2hfMC=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO4kSbuFcRROsL5il61ksMSLTxW2vX4en8qnoTl=s870-k-no']",Boulder,Colorado
1804,Cafe Aion,4.2,177 Google reviews,"['$$', 'Spanish restaurant']","Happening yet comfortable Spanish specialist known for innovative, farm-to-fork tapas.","1235 Pennsylvania Ave, Boulder, CO 80302","{'Saturday': '4–7PM', 'Sunday': '4–7PM', 'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '4–7PM', 'Thursday': '4–7PM', 'Friday': '4–7PM'}",https://www.toasttab.com/cafe-aion,(303) 993-8131,http://www.cafeaion.com/,"['https://lh5.googleusercontent.com/p/AF1QipP-4FJbGWZbExt0WCfL_XyGl9LWDagBT8lZYGyk=s914-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNaMrfZF9XFOALmPSkAmIQ4U0j7KF7WWDLgzfOB=s869-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM9p-uKim4eWm_RpH9yxWjwAZYCU6rLCFY6gjUQ=s1006-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP1GG-0ldrkgGZ3DDIcM363k4EVICkjafwxfXIw=s914-k-no']",Boulder,Colorado
1805,Audrey Jane's Pizza Garage,4.6,558 Google reviews,"['$', 'Pizza restaurant']","New York-style pies & slices, plus sandwiches are the draw at this popular, family-owned outpost.","2675 13th St, Boulder, CO 80304","{'Saturday': '11AM–8PM', 'Sunday': '12–8PM', 'Monday': 'Closed', 'Tuesday': '11AM–8PM', 'Wednesday': '11AM–8PM', 'Thursday': '11AM–8PM', 'Friday': '11AM–8PM'}",,(303) 442-2032,http://www.thepizzagarage.com/,"['https://lh5.googleusercontent.com/p/AF1QipNpXXoQGI0Puzo7DvQqxX8VNh_CPIg2egdidLiI=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMGoYnlc28jbBs7Kgvl6qwGNwRj2OhVgYeVy_iP=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMlLDUSVrJ7tcsCnsY9qEujxvW9Iw4ObehMJbAK=s1354-k-no']",Boulder,Colorado
1806,Jaipur Indian Restaurant,4.2,409 Google reviews,"['$$', 'Indian restaurant']",Upscale dining room with menu service plus lunch buffet serving the traditional fare of India.,"1214 Walnut St, Boulder, CO 80302","{'Saturday': '12–3PM, 5–9:30PM', 'Sunday': '12–3PM, 5–9:30PM', 'Monday': '11AM–2:30PM, 5–9:30PM', 'Tuesday': '11AM–2:30PM, 5–9:30PM', 'Wednesday': '11AM–2:30PM, 5–9:30PM', 'Thursday': '11AM–2:30PM, 5–9:30PM', 'Friday': '11AM–2:30PM, 5–9:30PM'}",http://www.jaipurindianrestaurant.com/menu/,(303) 442-0999,http://www.jaipurindianrestaurant.com/,"['https://lh5.googleusercontent.com/p/AF1QipOHcg9r6Ai_m9YRlevItvgd9zwfea3P7r0S12Uh=s1013-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNxZdwtb-u0SxaPvBBOGCJJR6fx1JQ1v_gWGXS5=s869-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPQUKZ9ZKZ1mdt6HGtg8KnilCwjpuX75-ISHRrL=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOb-41lbsVFqQdBrz1jYVDhG5DpjTVGVkDKryyd=s869-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMqZ9Yz03Dayz7tsPmWCkwUvi0VsnFwMFB-ijEp=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOnoftAnK5T9HHCLyke5HCRoGxOKWaE3YIG-rYL=s720-k-no']",Boulder,Colorado
1807,Kathmandu Restaurant II,4.3,799 Google reviews,"['$', 'Nepalese restaurant']",,"1964 28th St, Boulder, CO 80301","{'Saturday': '11AM–9:30PM', 'Sunday': '11AM–9:30PM', 'Monday': '11AM–9:30PM', 'Tuesday': '11AM–9:30PM', 'Wednesday': '11AM–9:30PM', 'Thursday': '11AM–9:30PM', 'Friday': '11AM–9:30PM'}",https://www.kathmandurestaurant.us/wp-content/uploads/Kathmandu-Restaurant-II-Boulder-Menu-Kat2-1.pdf,(303) 442-6868,http://www.kathmandurestaurant.us/,"['https://lh5.googleusercontent.com/p/AF1QipN0hkADf75bQIOKm_4rR0xGaE4QktJdJi8FOLX8=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNe9HHP3gHY-Px3V2lBQWB4bDqDeIzth5sYYHXO=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPk3Uq_8nB-MmHX-p7LixUIgjDhZjUvB1RGpIHe=s1354-k-no']",Boulder,Colorado
1808,Bacco | Trattoria & Mozzarella Bar,4.2,189 Google reviews,"['$$', 'Italian restaurant']","Stylish spot for Italian fare, including specialty cheese & creative small plates, entrees & pizza.","1200 Yarmouth Ave, Boulder, CO 80304","{'Saturday': '4–10PM', 'Sunday': '4–9PM', 'Monday': '11AM–2:30PM, 4–9PM', 'Tuesday': '11AM–2:30PM, 4–9PM', 'Wednesday': '11AM–2:30PM, 4–9PM', 'Thursday': '11AM–2:30PM, 4–9PM', 'Friday': '11AM–2:30PM, 4–10PM'}",,(303) 442-3899,http://baccoboulder.com/,"['https://lh5.googleusercontent.com/p/AF1QipO9z-Qj_kgwH03L4IB2JcenHYGkV936NlSacKNt=s919-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMyZBgOaWLydrQr6vKBEkd4RXdz-TA0pxkpLtyU=s873-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPFtTj6pa28cK_OXxFfR03Hu2o1Z4KjoDmWmfqa=s480-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNitPJYDUu85GyJeJWKzGIsHdFjzpjeEcHsHD7X=s676-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPGGvtxcivdlo32svDqJwjpVs0xHVHCdZmQXXfR=s919-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMGEjqhWGShhl7_cHOiV7reyfN15NlcIK4Hvq6d=s1024-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOO73bKbwHmI7Egmcly0-Yt8oJRrXyiZ7UtrGLc=s812-k-no']",Boulder,Colorado
1809,Native Foods Cafe,4.4,565 Google reviews,"['$$', 'Vegan restaurant']","Chain for creative, Californian-style vegan fare, including mock-meat dishes, ordered at a counter.","1675 29th St #1272, Boulder, CO 80301","{'Saturday': '11AM–10PM', 'Sunday': '11AM–8PM', 'Monday': '11AM–9PM', 'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM', 'Friday': '11AM–10PM'}",,(303) 442-0213,https://www.nativefoods.com/locations/colorado/boulder/,"['https://lh5.googleusercontent.com/p/AF1QipN9OFsGDrTfrWhyUfYpJUhzvHQb-3oP8zHqgCY-=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNbDCBy72Prm9PHQkkTWRbrnvVFWxD1419ks9d6=s870-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOhicrxpW-PpdZz34eSadQb2140ktpzoJkwxhmU=s453-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO4iush_vPSbsIaKwaBW9wV4qFFe2zqSdshi6lB=s500-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPntiPXgRFgyIYkYByFJ1pl74E3k9uPMsX25p2w=s400-k-no']",Boulder,Colorado
1810,SNARFBURGER,4.5,702 Google reviews,"['$', 'Hamburger restaurant']",,"2000 Arapahoe Ave, Boulder, CO 80302","{'Saturday': '11AM–8PM', 'Sunday': '11AM–8PM', 'Monday': '11AM–8PM', 'Tuesday': '11AM–8PM', 'Wednesday': '11AM–8PM', 'Thursday': '11AM–8PM', 'Friday': '11AM–8PM'}",,(303) 444-7711,http://www.snarfburger.com/,"['https://lh5.googleusercontent.com/p/AF1QipPgbX4YKwjXKJ2otQQLUJAzeiLuICNKEW0W8FU=s1030-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN9PGSk4O84cjWJAhzhoOJ0E-K7OGHPxj4Hmc0=s872-k-no']",Boulder,Colorado
1811,Nopalito’s,4.8,136 Google reviews,['Mexican restaurant'],,"2850 Iris Ave suite h, Boulder, CO 80301","{'Saturday': '8AM–8PM', 'Sunday': 'Closed', 'Monday': '8AM–8PM', 'Tuesday': '8AM–8PM', 'Wednesday': '8AM–8PM', 'Thursday': '8AM–8PM', 'Friday': '8AM–8PM'}",,(720) 502-4015,http://www.nopalitosboulder.com/,"['https://lh5.googleusercontent.com/p/AF1QipMucW2CmQf7FW7_kPVRbiAJP1oezwgefxGwph4=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNGb69_5osKpxZLL9-zMpYRmalyv5Yq-TgLPro=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMrYuzpkJPossUpetFqlZqsiWnNc1nNIBn9Jd8=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP03Fc7WVIx5VyPmCDKP0q3IlCbFZLcLVlKVw8=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMeCnY-j2FoGvnaNRnms5kxZr0fJhvAJhcK7JI=s812-k-no']",Boulder,Colorado
1812,Le Peep,4.5,408 Google reviews,"['$$', 'Breakfast restaurant']",Casual breakfast & lunch chain with a long menu of straightforward American fare & coffee drinks.,"2525 Arapahoe Ave, Boulder, CO 80302",,,(303) 444-5119,https://lepeepboulderlongmont.com/,"['https://lh5.googleusercontent.com/p/AF1QipNrMpwyvnvZLfdQdQN8yrftNFLabiBE5rLVqRAB=s873-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNaIoybVy0nj6iNAk1jfR7V3T5pVUqun4D7IZkp=s873-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN063FyzdLL-IozF3R5UCx9x0m87stg8FtH8OEW=s1160-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM812ZeqzXGmiiOU-rA5BRUb8mApg_2EJDg4L2Y=s873-k-no']",Boulder,Colorado
1813,Bento-ria,4.6,198 Google reviews,"['$', 'Sushi restaurant']",,"1325 Broadway, Boulder, CO 80302","{'Saturday': '12:30–9PM', 'Sunday': 'Closed', 'Monday': '11AM–9PM', 'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM', 'Friday': '11AM–9PM'}",http://places.singleplatform.com/bento-ria-sushi/menu?ref=google,(303) 953-8918,,"['https://lh5.googleusercontent.com/p/AF1QipM7a_MnTqNX-PP3LNSOImKftGvIsx6nPYfHkpFn=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNlakIBRhzBrWsyeLO7dhCEUGX75EovKtEl31U1=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNTGfMaUfnloyY3wJHqgQ6tMWyxBPKRCZqkaHJ8=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipON2mXfjKGqXXprx7VR0CiNk3ZgFd8G96AK1Fua=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNxRr9dj3qHQojkoJzp3DJh_Bj1TLZyjfwQd2_u=s1016-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMyxvkF2QMdp3VYdRS-4sYC6jNzYzkMWg6U-lhA=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMgRI-IZ94yDNoHdC-KL_6fQQXH15hj2LmteKPf=s1354-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP1EO42NPYDpyiLqY340IEv1xpkoE349cpVw9fd=s1031-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPi1xHt5ZU0a5Ql2ijOzC15GooSU_biYeDBoUKd=s812-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMElspG_f70Lq4FPZrZ1wE1C812uyDKzAiNjqc5=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPDAYTKfI2e0aihXpcnuiVS4kI4IaL2n7XqgQ15=s1354-k-no']",Boulder,Colorado
1814,Mojo Taqueria Boulder,4.5,105 Google reviews,['Mexican restaurant'],,"2785 Iris Ave, Boulder, CO 80304","{'Saturday': '4–8PM', 'Sunday': '4–8PM', 'Monday': '4–8PM', 'Tuesday': '4–8PM', 'Wednesday': '4–8PM', 'Thursday': '4–8PM', 'Friday': '4–8PM'}",https://www.toasttab.com/mojo-taqueria-boulder/v2/online-order,(303) 955-6401,http://mojotaqueria.com/,"['https://lh5.googleusercontent.com/p/AF1QipP4SAtV6KIDb03SZho4xHD6EoEByP7QfXJtn4Xz=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOICDZH_M8PCHY3T0XHQslDXThjAj-kY2jw3Nlk=s901-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNw9F1RkBmwlEaFnQ3_HZHCAK46STUot713Sv_F=s774-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN0tGRHYNtdI0d6n_IcQWpAwpSVxo1RTPLHCVKB=s876-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOOWWpiA5t4CW-zbsLeLMoH2d9VUbYIbjd96_pl=s773-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNDf2xnjQ22xsjqaKYyq6CUlakTM4pQrmhL6OP5=s1017-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP3_Mk-kvxP0LqiqJQDngJe--XbkU357hiMvESb=s676-k-no']",Boulder,Colorado
